tpep_pickup_date,hour_pickup,count,day_of_week,month_bin,pickup_bin
2022-06-25,17,7184,5,0,2
2022-06-25,18,7372,5,0,2
2022-06-25,19,7620,5,0,3
2022-06-25,20,6248,5,0,3
2022-06-25,21,6535,5,0,3
2022-06-25,22,6221,5,0,3
2022-06-25,23,4495,5,0,3
2022-06-26,0,5116,6,0,0
2022-06-26,1,4302,6,0,0
2022-06-26,2,3270,6,0,0
2022-06-26,3,2352,6,0,0
2022-06-26,4,1390,6,0,0
2022-06-26,5,772,6,0,0
2022-06-26,6,993,6,0,0
2022-06-26,7,1580,6,0,1
2022-06-26,8,2118,6,0,1
2022-06-26,9,3239,6,0,1
2022-06-26,10,4310,6,0,1
2022-06-26,11,4995,6,0,1
2022-06-26,12,5272,6,0,1
2022-06-26,13,5229,6,0,2
2022-06-26,14,5304,6,0,2
2022-06-26,15,4994,6,0,2
2022-06-26,16,5110,6,0,2
2022-06-26,17,5143,6,0,2
2022-06-26,18,5383,6,0,2
2022-06-26,19,5039,6,0,3
2022-06-26,20,4445,6,0,3
2022-06-26,21,4355,6,0,3
2022-06-26,22,4013,6,0,3
2022-06-26,23,2576,6,0,3
2022-06-27,0,2306,0,0,0
2022-06-27,1,1412,0,0,0
2022-06-27,2,815,0,0,0
2022-06-27,3,489,0,0,0
2022-06-27,4,546,0,0,0
2022-06-27,5,896,0,0,0
2022-06-27,6,2233,0,0,0
2022-06-27,7,3739,0,0,1
2022-06-27,8,5086,0,0,1
2022-06-27,9,5273,0,0,1
2022-06-27,10,5177,0,0,1
2022-06-27,11,5378,0,0,1
2022-06-27,12,5929,0,0,1
2022-06-27,13,5801,0,0,2
2022-06-27,14,6552,0,0,2
2022-06-27,15,6223,0,0,2
2022-06-27,16,5868,0,0,2
2022-06-27,17,6615,0,0,2
2022-06-27,18,7638,0,0,2
2022-06-27,19,6176,0,0,3
2022-06-27,20,5201,0,0,3
2022-06-27,21,5273,0,0,3
2022-06-27,22,4712,0,0,3
2022-06-27,23,2468,0,0,3
2022-06-28,0,1803,1,0,0
2022-06-28,1,788,1,0,0
2022-06-28,2,479,1,0,0
2022-06-28,3,270,1,0,0
2022-06-28,4,372,1,0,0
2022-06-28,5,847,1,0,0
2022-06-28,6,2226,1,0,0
2022-06-28,7,3922,1,0,1
2022-06-28,8,5111,1,0,1
2022-06-28,9,5359,1,0,1
2022-06-28,10,5406,1,0,1
2022-06-28,11,5684,1,0,1
2022-06-28,12,6258,1,0,1
2022-06-28,13,6375,1,0,2
2022-06-28,14,6748,1,0,2
2022-06-28,15,6713,1,0,2
2022-06-28,16,6732,1,0,2
2022-06-28,17,7667,1,0,2
2022-06-28,18,8767,1,0,2
2022-06-28,19,7654,1,0,3
2022-06-28,20,6474,1,0,3
2022-06-28,21,6471,1,0,3
2022-06-28,22,5828,1,0,3
2022-06-28,23,3555,1,0,3
2022-06-29,0,2797,2,0,0
2022-06-29,1,1156,2,0,0
2022-06-29,2,634,2,0,0
2022-06-29,3,363,2,0,0
2022-06-29,4,389,2,0,0
2022-06-29,5,771,2,0,0
2022-06-29,6,2118,2,0,0
2022-06-29,7,3843,2,0,1
2022-06-29,8,5296,2,0,1
2022-06-29,9,5439,2,0,1
2022-06-29,10,5718,2,0,1
2022-06-29,11,6086,2,0,1
2022-06-29,12,6501,2,0,1
2022-06-29,13,6712,2,0,2
2022-06-29,14,6759,2,0,2
2022-06-29,15,6624,2,0,2
2022-06-29,16,6533,2,0,2
2022-06-29,17,7260,2,0,2
2022-06-29,18,8251,2,0,2
2022-06-29,19,7761,2,0,3
2022-06-29,20,6777,2,0,3
2022-06-29,21,6682,2,0,3
2022-06-29,22,6063,2,0,3
2022-06-29,23,3782,2,0,3
2022-06-30,0,2752,3,0,0
2022-06-30,1,1424,3,0,0
2022-06-30,2,769,3,0,0
2022-06-30,3,508,3,0,0
2022-06-30,4,482,3,0,0
2022-06-30,5,846,3,0,0
2022-06-30,6,2187,3,0,0
2022-06-30,7,3466,3,0,1
2022-06-30,8,5064,3,0,1
2022-06-30,9,5387,3,0,1
2022-06-30,10,5473,3,0,1
2022-06-30,11,5906,3,0,1
2022-06-30,12,6345,3,0,1
2022-06-30,13,6232,3,0,2
2022-06-30,14,6622,3,0,2
2022-06-30,15,6437,3,0,2
2022-06-30,16,6325,3,0,2
2022-06-30,17,7083,3,0,2
2022-06-30,18,7943,3,0,2
2022-06-30,19,7354,3,0,3
2022-06-30,20,6125,3,0,3
2022-06-30,21,6352,3,0,3
2022-06-30,22,5947,3,0,3
2022-06-30,23,3687,3,0,3
2022-07-01,0,3443,4,0,0
2022-07-01,1,2196,4,0,0
2022-07-01,2,1340,4,0,0
2022-07-01,3,797,4,0,0
2022-07-01,4,708,4,0,0
2022-07-01,5,934,4,0,0
2022-07-01,6,1710,4,0,0
2022-07-01,7,2629,4,0,1
2022-07-01,8,3665,4,0,1
2022-07-01,9,4434,4,0,1
2022-07-01,10,4916,4,0,1
2022-07-01,11,5289,4,0,1
2022-07-01,12,5573,4,0,1
2022-07-01,13,5549,4,0,2
2022-07-01,14,6090,4,0,2
2022-07-01,15,6239,4,0,2
2022-07-01,16,6068,4,0,2
2022-07-01,17,6342,4,0,2
2022-07-01,18,6606,4,0,2
2022-07-01,19,6108,4,0,3
2022-07-01,20,5137,4,0,3
2022-07-01,21,5051,4,0,3
2022-07-01,22,5197,4,0,3
2022-07-01,23,3659,4,0,3
2022-07-02,0,3841,5,0,0
2022-07-02,1,3038,5,0,0
2022-07-02,2,2379,5,0,0
2022-07-02,3,1630,5,0,0
2022-07-02,4,970,5,0,0
2022-07-02,5,597,5,0,0
2022-07-02,6,876,5,0,0
2022-07-02,7,1142,5,0,1
2022-07-02,8,1783,5,0,1
2022-07-02,9,2733,5,0,1
2022-07-02,10,3591,5,0,1
2022-07-02,11,4454,5,0,1
2022-07-02,12,4943,5,0,1
2022-07-02,13,5195,5,0,2
2022-07-02,14,5224,5,0,2
2022-07-02,15,5212,5,0,2
2022-07-02,16,5298,5,0,2
2022-07-02,17,5357,5,0,2
2022-07-02,18,5506,5,0,2
2022-07-02,19,5543,5,0,3
2022-07-02,20,4354,5,0,3
2022-07-02,21,4448,5,0,3
2022-07-02,22,4450,5,0,3
2022-07-02,23,3101,5,0,3
2022-07-03,0,3192,6,0,0
2022-07-03,1,2538,6,0,0
2022-07-03,2,1966,6,0,0
2022-07-03,3,1427,6,0,0
2022-07-03,4,877,6,0,0
2022-07-03,5,505,6,0,0
2022-07-03,6,762,6,0,0
2022-07-03,7,1047,6,0,1
2022-07-03,8,1461,6,0,1
2022-07-03,9,2308,6,0,1
2022-07-03,10,3180,6,0,1
2022-07-03,11,3789,6,0,1
2022-07-03,12,4404,6,0,1
2022-07-03,13,4548,6,0,2
2022-07-03,14,4893,6,0,2
2022-07-03,15,4677,6,0,2
2022-07-03,16,4855,6,0,2
2022-07-03,17,4944,6,0,2
2022-07-03,18,4893,6,0,2
2022-07-03,19,4287,6,0,3
2022-07-03,20,3869,6,0,3
2022-07-03,21,3720,6,0,3
2022-07-03,22,3473,6,0,3
2022-07-03,23,2319,6,0,3
2022-07-04,0,2263,0,0,0
2022-07-04,1,1437,0,0,0
2022-07-04,2,1040,0,0,0
2022-07-04,3,677,0,0,0
2022-07-04,4,480,0,0,0
2022-07-04,5,394,0,0,0
2022-07-04,6,687,0,0,0
2022-07-04,7,929,0,0,1
2022-07-04,8,1195,0,0,1
2022-07-04,9,1709,0,0,1
2022-07-04,10,2422,0,0,1
2022-07-04,11,3119,0,0,1
2022-07-04,12,3721,0,0,1
2022-07-04,13,4156,0,0,2
2022-07-04,14,4230,0,0,2
2022-07-04,15,4454,0,0,2
2022-07-04,16,4582,0,0,2
2022-07-04,17,4704,0,0,2
2022-07-04,18,4614,0,0,2
2022-07-04,19,4340,0,0,3
2022-07-04,20,3683,0,0,3
2022-07-04,21,3343,0,0,3
2022-07-04,22,3363,0,0,3
2022-07-04,23,2192,0,0,3
2022-07-05,0,2014,1,0,0
2022-07-05,1,1016,1,0,0
2022-07-05,2,449,1,0,0
2022-07-05,3,254,1,0,0
2022-07-05,4,304,1,0,0
2022-07-05,5,775,1,0,0
2022-07-05,6,1876,1,0,0
2022-07-05,7,3146,1,0,1
2022-07-05,8,4398,1,0,1
2022-07-05,9,4639,1,0,1
2022-07-05,10,4848,1,0,1
2022-07-05,11,4958,1,0,1
2022-07-05,12,5352,1,0,1
2022-07-05,13,5736,1,0,2
2022-07-05,14,6167,1,0,2
2022-07-05,15,6283,1,0,2
2022-07-05,16,6333,1,0,2
2022-07-05,17,7771,1,0,2
2022-07-05,18,6685,1,0,2
2022-07-05,19,5125,1,0,3
2022-07-05,20,5352,1,0,3
2022-07-05,21,4374,1,0,3
2022-07-05,22,3654,1,0,3
2022-07-05,23,1972,1,0,3
2022-07-06,0,1515,2,0,0
2022-07-06,1,653,2,0,0
2022-07-06,2,315,2,0,0
2022-07-06,3,211,2,0,0
2022-07-06,4,245,2,0,0
2022-07-06,5,634,2,0,0
2022-07-06,6,1943,2,0,0
2022-07-06,7,3413,2,0,1
2022-07-06,8,4788,2,0,1
2022-07-06,9,5153,2,0,1
2022-07-06,11,5543,2,0,1
2022-07-06,12,6003,2,0,1
2022-07-06,13,6178,2,0,2
2022-07-06,14,6302,2,0,2
2022-07-06,15,6252,2,0,2
2022-07-06,16,6500,2,0,2
2022-07-06,17,7225,2,0,2
2022-07-06,18,7594,2,0,2
2022-07-06,19,6840,2,0,3
2022-07-06,20,5519,2,0,3
2022-07-06,21,5764,2,0,3
2022-07-06,22,5092,2,0,3
2022-07-06,23,3002,2,0,3
2022-07-07,0,2274,3,0,0
2022-07-07,1,1116,3,0,0
2022-07-07,2,632,3,0,0
2022-07-07,3,345,3,0,0
2022-07-07,4,326,3,0,0
2022-07-07,5,714,3,0,0
2022-07-07,6,1903,3,0,0
2022-07-07,7,3293,3,0,1
2022-07-07,8,4786,3,0,1
2022-07-07,9,5075,3,0,1
2022-07-07,10,5383,3,0,1
2022-07-07,11,5472,3,0,1
2022-07-07,12,6148,3,0,1
2022-07-07,13,6249,3,0,2
2022-07-07,14,6380,3,0,2
2022-07-07,15,6570,3,0,2
2022-07-07,16,6384,3,0,2
2022-07-07,17,7241,3,0,2
2022-07-07,18,7953,3,0,2
2022-07-07,19,7018,3,0,3
2022-07-07,20,5874,3,0,3
2022-07-07,21,5877,3,0,3
2022-07-07,22,5383,3,0,3
2022-07-07,23,3530,3,0,3
2022-07-08,0,2999,4,0,0
2022-07-08,1,1697,4,0,0
2022-07-08,2,1016,4,0,0
2022-07-08,3,640,4,0,0
2022-07-08,4,481,4,0,0
2022-07-08,5,676,4,0,0
2022-07-08,6,1681,4,0,0
2022-07-08,7,2763,4,0,1
2022-07-08,8,3766,4,0,1
2022-07-08,9,4404,4,0,1
2022-07-08,10,4922,4,0,1
2022-07-08,11,5234,4,0,1
2022-07-08,12,5468,4,0,1
2022-07-08,13,5734,4,0,2
2022-07-08,14,6213,4,0,2
2022-07-08,15,7211,4,0,2
2022-07-08,16,5942,4,0,2
2022-07-08,17,7263,4,0,2
2022-07-08,18,6837,4,0,2
2022-07-08,19,6611,4,0,3
2022-07-08,20,5205,4,0,3
2022-07-08,21,5397,4,0,3
2022-07-08,22,5531,4,0,3
2022-07-08,23,4253,4,0,3
2022-07-09,0,4502,5,0,0
2022-07-09,1,3527,5,0,0
2022-07-09,2,2675,5,0,0
2022-07-09,3,1798,5,0,0
2022-07-09,4,1019,5,0,0
2022-07-09,5,541,5,0,0
2022-07-09,6,884,5,0,0
2022-07-09,7,1271,5,0,1
2022-07-09,8,1923,5,0,1
2022-07-09,9,2823,5,0,1
2022-07-09,10,3718,5,0,1
2022-07-09,11,4546,5,0,1
2022-07-09,12,5182,5,0,1
2022-07-09,13,5416,5,0,2
2022-07-09,14,5451,5,0,2
2022-07-09,15,5542,5,0,2
2022-07-09,16,5665,5,0,2
2022-07-09,17,6334,5,0,2
2022-07-09,18,6793,5,0,2
2022-07-09,19,6607,5,0,3
2022-07-09,20,5218,5,0,3
2022-07-09,21,5089,5,0,3
2022-07-09,22,5183,5,0,3
2022-07-09,23,3677,5,0,3
2022-07-10,0,3918,6,0,0
2022-07-10,1,3176,6,0,0
2022-07-10,2,2479,6,0,0
2022-07-10,3,1800,6,0,0
2022-07-10,4,1011,6,0,0
2022-07-10,5,592,6,0,0
2022-07-10,6,897,6,0,0
2022-07-10,7,1213,6,0,1
2022-07-10,8,1750,6,0,1
2022-07-10,9,2656,6,0,1
2022-07-10,10,3582,6,0,1
2022-07-10,11,4370,6,0,1
2022-07-10,12,5079,6,0,1
2022-07-10,13,5216,6,0,2
2022-07-10,14,5443,6,0,2
2022-07-10,15,5368,6,0,2
2022-07-10,16,5483,6,0,2
2022-07-10,17,5498,6,0,2
2022-07-10,18,5483,6,0,2
2022-07-10,19,5181,6,0,3
2022-07-10,20,4298,6,0,3
2022-07-10,21,4182,6,0,3
2022-07-10,22,3463,6,0,3
2022-07-10,23,2034,6,0,3
2022-07-11,0,1560,0,0,0
2022-07-11,1,737,0,0,0
2022-07-11,2,405,0,0,0
2022-07-11,3,279,0,0,0
2022-07-11,4,314,0,0,0
2022-07-11,5,742,0,0,0
2022-07-11,6,2066,0,0,0
2022-07-11,7,3438,0,0,1
2022-07-11,8,4853,0,0,1
2022-07-11,9,4989,0,0,1
2022-07-11,10,4894,0,0,1
2022-07-11,11,5277,0,0,1
2022-07-11,12,5631,0,0,1
2022-07-11,13,5705,0,0,2
2022-07-11,14,5892,0,0,2
2022-07-11,15,6131,0,0,2
2022-07-11,16,6140,0,0,2
2022-07-11,17,6715,0,0,2
2022-07-11,18,7190,0,0,2
2022-07-11,19,6212,0,0,3
2022-07-11,20,5152,0,0,3
2022-07-11,21,5174,0,0,3
2022-07-11,22,4410,0,0,3
2022-07-11,23,2206,0,0,3
2022-07-12,0,1628,1,0,0
2022-07-12,1,710,1,0,0
2022-07-12,2,393,1,0,0
2022-07-12,3,231,1,0,0
2022-07-12,4,239,1,0,0
2022-07-12,5,710,1,0,0
2022-07-12,6,2048,1,0,0
2022-07-12,7,3762,1,0,1
2022-07-12,8,5154,1,0,1
2022-07-12,9,5456,1,0,1
2022-07-12,10,5813,1,0,1
2022-07-12,11,5947,1,0,1
2022-07-12,12,6476,1,0,1
2022-07-12,13,6457,1,0,2
2022-07-12,14,6765,1,0,2
2022-07-12,15,6885,1,0,2
2022-07-12,16,6927,1,0,2
2022-07-12,17,7961,1,0,2
2022-07-12,18,8937,1,0,2
2022-07-12,19,7716,1,0,3
2022-07-12,20,6234,1,0,3
2022-07-12,21,6357,1,0,3
2022-07-12,22,5448,1,0,3
2022-07-12,23,3133,1,0,3
2022-07-13,0,2208,2,0,0
2022-07-13,1,1081,2,0,0
2022-07-13,2,510,2,0,0
2022-07-13,3,347,2,0,0
2022-07-13,4,325,2,0,0
2022-07-13,5,749,2,0,0
2022-07-13,6,2070,2,0,0
2022-07-13,7,3902,2,0,1
2022-07-13,8,5306,2,0,1
2022-07-13,9,5525,2,0,1
2022-07-13,10,5786,2,0,1
2022-07-13,11,6038,2,0,1
2022-07-13,12,6608,2,0,1
2022-07-13,13,6724,2,0,2
2022-07-13,14,6746,2,0,2
2022-07-13,15,6732,2,0,2
2022-07-13,16,6895,2,0,2
2022-07-13,17,8068,2,0,2
2022-07-13,18,8930,2,0,2
2022-07-13,19,8026,2,0,3
2022-07-13,20,6770,2,0,3
2022-07-13,21,6716,2,0,3
2022-07-13,22,5829,2,0,3
2022-07-13,23,3830,2,0,3
2022-07-14,0,2806,3,0,0
2022-07-14,1,1454,3,0,0
2022-07-14,2,731,3,0,0
2022-07-14,3,412,3,0,0
2022-07-14,4,374,3,0,0
2022-07-14,5,727,3,0,0
2022-07-14,6,2130,3,0,0
2022-07-14,7,3750,3,0,1
2022-07-14,8,5290,3,0,1
2022-07-14,9,5417,3,0,1
2022-07-14,10,5671,3,0,1
2022-07-14,11,5967,3,0,1
2022-07-14,12,6286,3,0,1
2022-07-14,13,6634,3,0,2
2022-07-14,14,6863,3,0,2
2022-07-14,15,6676,3,0,2
2022-07-14,16,6713,3,0,2
2022-07-14,17,7520,3,0,2
2022-07-14,18,8556,3,0,2
2022-07-14,19,7744,3,0,3
2022-07-14,20,6620,3,0,3
2022-07-14,21,6625,3,0,3
2022-07-14,22,6172,3,0,3
2022-07-14,23,4128,3,0,3
2022-07-15,0,3733,4,0,0
2022-07-15,1,2219,4,0,0
2022-07-15,2,1326,4,0,0
2022-07-15,3,828,4,0,0
2022-07-15,4,572,4,0,0
2022-07-15,5,852,4,0,0
2022-07-15,6,1961,4,0,0
2022-07-15,7,3032,4,0,1
2022-07-15,8,4148,4,0,1
2022-07-15,9,4811,4,0,1
2022-07-15,10,5163,4,0,1
2022-07-15,11,5374,4,0,1
2022-07-15,12,5691,4,0,1
2022-07-15,13,5690,4,0,2
2022-07-15,14,6182,4,0,2
2022-07-15,15,6254,4,0,2
2022-07-15,16,6179,4,0,2
2022-07-15,17,7141,4,0,2
2022-07-15,18,7743,4,0,2
2022-07-15,19,7489,4,0,3
2022-07-15,20,5830,4,0,3
2022-07-15,21,5645,4,0,3
2022-07-15,22,5921,4,0,3
2022-07-15,23,4477,4,0,3
2022-07-16,0,5054,5,0,0
2022-07-16,1,3873,5,0,0
2022-07-16,2,3004,5,0,0
2022-07-16,3,2130,5,0,0
2022-07-16,4,1096,5,0,0
2022-07-16,5,640,5,0,0
2022-07-16,6,1013,5,0,0
2022-07-16,7,1568,5,0,1
2022-07-16,8,2262,5,0,1
2022-07-16,9,3250,5,0,1
2022-07-16,10,4310,5,0,1
2022-07-16,11,5067,5,0,1
2022-07-16,12,6054,5,0,1
2022-07-16,13,6200,5,0,2
2022-07-16,14,6407,5,0,2
2022-07-16,15,6140,5,0,2
2022-07-16,16,5649,5,0,2
2022-07-16,17,6841,5,0,2
2022-07-16,18,7143,5,0,2
2022-07-16,19,6927,5,0,3
2022-07-16,20,5402,5,0,3
2022-07-16,21,5340,5,0,3
2022-07-16,22,5665,5,0,3
2022-07-16,23,4041,5,0,3
2022-07-17,0,4853,6,0,0
2022-07-17,1,3776,6,0,0
2022-07-17,2,3068,6,0,0
2022-07-17,3,2163,6,0,0
2022-07-17,4,1122,6,0,0
2022-07-17,5,613,6,0,0
2022-07-17,6,874,6,0,0
2022-07-17,7,1223,6,0,1
2022-07-17,8,1782,6,0,1
2022-07-17,9,2859,6,0,1
2022-07-17,10,3880,6,0,1
2022-07-17,11,4645,6,0,1
2022-07-17,12,5189,6,0,1
2022-07-17,13,5186,6,0,2
2022-07-17,14,5595,6,0,2
2022-07-17,15,5556,6,0,2
2022-07-17,16,5533,6,0,2
2022-07-17,17,5701,6,0,2
2022-07-17,18,5634,6,0,2
2022-07-17,19,5359,6,0,3
2022-07-17,20,4774,6,0,3
2022-07-17,21,4498,6,0,3
2022-07-17,22,3689,6,0,3
2022-07-17,23,2029,6,0,3
2022-07-18,0,1551,0,0,0
2022-07-18,1,770,0,0,0
2022-07-18,2,480,0,0,0
2022-07-18,3,293,0,0,0
2022-07-18,4,366,0,0,0
2022-07-18,5,808,0,0,0
2022-07-18,6,2075,0,0,0
2022-07-18,7,3527,0,0,1
2022-07-18,8,4382,0,0,1
2022-07-18,9,4600,0,0,1
2022-07-18,10,4947,0,0,1
2022-07-18,11,5043,0,0,1
2022-07-18,12,5879,0,0,1
2022-07-18,13,5706,0,0,2
2022-07-18,14,6298,0,0,2
2022-07-18,15,6488,0,0,2
2022-07-18,16,5746,0,0,2
2022-07-18,17,6785,0,0,2
2022-07-18,18,7466,0,0,2
2022-07-18,19,6577,0,0,3
2022-07-18,20,5199,0,0,3
2022-07-18,21,4865,0,0,3
2022-07-18,22,3970,0,0,3
2022-07-18,23,2095,0,0,3
2022-07-19,0,1529,1,0,0
2022-07-19,1,835,1,0,0
2022-07-19,2,426,1,0,0
2022-07-19,3,244,1,0,0
2022-07-19,4,297,1,0,0
2022-07-19,5,758,1,0,0
2022-07-19,6,2049,1,0,0
2022-07-19,7,3800,1,0,1
2022-07-19,8,5250,1,0,1
2022-07-19,9,5476,1,0,1
2022-07-19,10,5569,1,0,1
2022-07-19,11,5968,1,0,1
2022-07-19,12,6240,1,0,1
2022-07-19,13,6374,1,0,2
2022-07-19,14,6790,1,0,2
2022-07-19,15,6764,1,0,2
2022-07-19,16,6890,1,0,2
2022-07-19,17,8132,1,0,2
2022-07-19,18,9067,1,0,2
2022-07-19,19,7916,1,0,3
2022-07-19,20,6724,1,0,3
2022-07-19,21,6672,1,0,3
2022-07-19,22,5672,1,0,3
2022-07-19,23,3302,1,0,3
2022-07-20,0,2225,2,0,0
2022-07-20,1,1125,2,0,0
2022-07-20,2,582,2,0,0
2022-07-20,3,334,2,0,0
2022-07-20,4,313,2,0,0
2022-07-20,5,812,2,0,0
2022-07-20,6,2200,2,0,0
2022-07-20,7,3838,2,0,1
2022-07-20,8,5293,2,0,1
2022-07-20,9,5639,2,0,1
2022-07-20,10,5959,2,0,1
2022-07-20,11,6183,2,0,1
2022-07-20,12,6583,2,0,1
2022-07-20,13,6644,2,0,2
2022-07-20,14,6775,2,0,2
2022-07-20,15,7040,2,0,2
2022-07-20,16,6951,2,0,2
2022-07-20,17,7857,2,0,2
2022-07-20,18,8768,2,0,2
2022-07-20,19,8372,2,0,3
2022-07-20,20,6839,2,0,3
2022-07-20,21,6613,2,0,3
2022-07-20,22,5752,2,0,3
2022-07-20,23,3553,2,0,3
2022-07-21,0,2730,3,0,0
2022-07-21,1,1364,3,0,0
2022-07-21,2,744,3,0,0
2022-07-21,3,423,3,0,0
2022-07-21,4,394,3,0,0
2022-07-21,5,766,3,0,0
2022-07-21,6,2106,3,0,0
2022-07-21,7,3839,3,0,1
2022-07-21,8,5301,3,0,1
2022-07-21,9,5407,3,0,1
2022-07-21,10,5718,3,0,1
2022-07-21,11,6056,3,0,1
2022-07-21,12,6512,3,0,1
2022-07-21,13,6660,3,0,2
2022-07-21,14,6034,3,0,2
2022-07-21,15,6053,3,0,2
2022-07-21,16,6458,3,0,2
2022-07-21,17,7515,3,0,2
2022-07-21,18,8576,3,0,2
2022-07-21,19,7925,3,0,3
2022-07-21,20,6738,3,0,3
2022-07-21,21,6517,3,0,3
2022-07-21,22,5996,3,0,3
2022-07-21,23,3990,3,0,3
2022-07-22,0,3614,4,0,0
2022-07-22,1,2203,4,0,0
2022-07-22,2,1464,4,0,0
2022-07-22,3,751,4,0,0
2022-07-22,4,582,4,0,0
2022-07-22,5,801,4,0,0
2022-07-22,6,1912,4,0,0
2022-07-22,7,2942,4,0,1
2022-07-22,8,4120,4,0,1
2022-07-22,9,4627,4,0,1
2022-07-22,10,5069,4,0,1
2022-07-22,11,5144,4,0,1
2022-07-22,12,5338,4,0,1
2022-07-22,13,5433,4,0,2
2022-07-22,14,6032,4,0,2
2022-07-22,15,6368,4,0,2
2022-07-22,16,6389,4,0,2
2022-07-22,17,7316,4,0,2
2022-07-22,18,8216,4,0,2
2022-07-22,19,7125,4,0,3
2022-07-22,20,5827,4,0,3
2022-07-22,21,5839,4,0,3
2022-07-22,22,5903,4,0,3
2022-07-22,23,4245,4,0,3
2022-07-23,0,4772,5,0,0
2022-07-23,1,3617,5,0,0
2022-07-23,2,2939,5,0,0
2022-07-23,3,2099,5,0,0
2022-07-23,4,1049,5,0,0
2022-07-23,5,607,5,0,0
2022-07-23,6,978,5,0,0
2022-07-23,7,1494,5,0,1
2022-07-23,8,2158,5,0,1
2022-07-23,9,3209,5,0,1
2022-07-23,10,4361,5,0,1
2022-07-23,11,5064,5,0,1
2022-07-23,12,5724,5,0,1
2022-07-23,13,6012,5,0,2
2022-07-23,14,5918,5,0,2
2022-07-23,15,6058,5,0,2
2022-07-23,16,6138,5,0,2
2022-07-23,17,6562,5,0,2
2022-07-23,18,6818,5,0,2
2022-07-23,19,6597,5,0,3
2022-07-23,20,5496,5,0,3
2022-07-23,21,5500,5,0,3
2022-07-23,22,5515,5,0,3
2022-07-23,23,3907,5,0,3
2022-07-24,0,4595,6,0,0
2022-07-24,1,3865,6,0,0
2022-07-24,2,3016,6,0,0
2022-07-24,3,2178,6,0,0
2022-07-24,4,1234,6,0,0
2022-07-24,5,635,6,0,0
2022-07-24,6,869,6,0,0
2022-07-24,7,1208,6,0,1
2022-07-24,8,1755,6,0,1
2022-07-24,9,2677,6,0,1
2022-07-24,10,4060,6,0,1
2022-07-24,11,4818,6,0,1
2022-07-24,12,5551,6,0,1
2022-07-24,13,5649,6,0,2
2022-07-24,14,5814,6,0,2
2022-07-24,15,5621,6,0,2
2022-07-24,16,5619,6,0,2
2022-07-24,17,5747,6,0,2
2022-07-24,18,5816,6,0,2
2022-07-24,19,5252,6,0,3
2022-07-24,20,4346,6,0,3
2022-07-24,21,4305,6,0,3
2022-07-24,22,3424,6,0,3
2022-07-24,23,2045,6,0,3
2022-07-25,0,1783,0,0,0
2022-07-25,1,817,0,0,0
2022-07-25,2,418,0,0,0
2022-07-25,3,291,0,0,0
2022-07-25,4,362,0,0,0
2022-07-25,5,728,0,0,0
2022-07-25,6,1983,0,0,0
2022-07-25,7,3486,0,0,1
2022-07-25,8,4762,0,0,1
2022-07-25,9,5023,0,0,1
2022-07-25,10,5176,0,0,1
2022-07-25,11,5289,0,0,1
2022-07-25,12,5945,0,0,1
2022-07-25,13,5671,0,0,2
2022-07-25,14,5247,0,0,2
2022-07-25,15,5573,0,0,2
2022-07-25,16,5610,0,0,2
2022-07-25,17,6544,0,0,2
2022-07-25,18,7057,0,0,2
2022-07-25,19,6143,0,0,3
2022-07-25,20,5160,0,0,3
2022-07-25,21,4940,0,0,3
2022-07-25,22,4085,0,0,3
2022-07-25,23,2183,0,0,3
2022-07-26,0,1745,1,0,0
2022-07-26,1,941,1,0,0
2022-07-26,2,410,1,0,0
2022-07-26,3,247,1,0,0
2022-07-26,4,307,1,0,0
2022-07-26,5,754,1,0,0
2022-07-26,6,1978,1,0,0
2022-07-26,7,3860,1,0,1
2022-07-26,8,5072,1,0,1
2022-07-26,9,5378,1,0,1
2022-07-26,10,5471,1,0,1
2022-07-26,11,5635,1,0,1
2022-07-26,12,6042,1,0,1
2022-07-26,13,6174,1,0,2
2022-07-26,14,6538,1,0,2
2022-07-26,15,6642,1,0,2
2022-07-26,16,6704,1,0,2
2022-07-26,17,7735,1,0,2
2022-07-26,18,8415,1,0,2
2022-07-26,19,7327,1,0,3
2022-07-26,20,6459,1,0,3
2022-07-26,21,6377,1,0,3
2022-07-26,22,5366,1,0,3
2022-07-26,23,3474,1,0,3
2022-07-27,0,2452,2,0,0
2022-07-27,1,1159,2,0,0
2022-07-27,2,606,2,0,0
2022-07-27,3,334,2,0,0
2022-07-27,4,378,2,0,0
2022-07-27,5,698,2,0,0
2022-07-27,6,2138,2,0,0
2022-07-27,7,3907,2,0,1
2022-07-27,8,5179,2,0,1
2022-07-27,9,5376,2,0,1
2022-07-27,10,5566,2,0,1
2022-07-27,11,5768,2,0,1
2022-07-27,12,6133,2,0,1
2022-07-27,13,6513,2,0,2
2022-07-27,14,6566,2,0,2
2022-07-27,15,6894,2,0,2
2022-07-27,16,6834,2,0,2
2022-07-27,17,7827,2,0,2
2022-07-27,18,8586,2,0,2
2022-07-27,19,7824,2,0,3
2022-07-27,20,6580,2,0,3
2022-07-27,21,6551,2,0,3
2022-07-27,22,5967,2,0,3
2022-07-27,23,3665,2,0,3
2022-07-28,0,2881,3,0,0
2022-07-28,1,1402,3,0,0
2022-07-28,2,749,3,0,0
2022-07-28,3,433,3,0,0
2022-07-28,4,439,3,0,0
2022-07-28,5,774,3,0,0
2022-07-28,6,2084,3,0,0
2022-07-28,7,3586,3,0,1
